date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:24:53	10039/10039	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:25:41%20GMT	https://www.fusioninvoice.com/docs/2018	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018.html	(from )
13:24:55	24/24	---M--	200	added ('OK')	text/plain	etag:%2218-53a124072dd23%22	https://www.fusioninvoice.com/robots.txt		(from )
13:24:55	117150/117150	---M-Z	200	added ('OK')	text/css	etag:%221519106275%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.2/css/bootstrap.min.css	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/maxcdn.bootstrapcdn.com/bootstrap/3.3.2/css/bootstrap.min.css	(from https://www.fusioninvoice.com/docs/2018)
13:24:56	1790/1790	---M-Z	200	added ('OK')	text/css	etag:%226fe-547cfec08ea7d-gzip%22	https://www.fusioninvoice.com/assets/css/style.css	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/assets/css/style.css	(from https://www.fusioninvoice.com/docs/2018)
13:24:57	20766/20766	---M-Z	200	added ('OK')	text/css	etag:%22511e-53a12407175c3-gzip%22	https://www.fusioninvoice.com/assets/css/font-awesome.min.css	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/assets/css/font-awesome.min.css	(from https://www.fusioninvoice.com/docs/2018)
13:24:59	496/496	---MCZ	200	added ('OK')	text/css	date:Tue,%2012%20Jun%202018%2020:24:58%20GMT	https://fonts.googleapis.com/css?family=Nunito+Sans:400,700	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/fonts.googleapis.com/css1082.css	(from https://www.fusioninvoice.com/docs/2018)
13:24:59	84244/84244	---M-Z	200	added ('OK')	application/javascript	etag:%2214914-53a124072dd23-gzip%22	https://www.fusioninvoice.com/assets/js/jquery.min.js	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/assets/js/jquery.min.js	(from https://www.fusioninvoice.com/docs/2018)
13:25:00	35452/35452	---M-Z	200	added ('OK')	application/javascript	etag:%221519106282%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.2/js/bootstrap.min.js	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/maxcdn.bootstrapcdn.com/bootstrap/3.3.2/js/bootstrap.min.js	(from https://www.fusioninvoice.com/docs/2018)
13:25:01	434/434	---M-Z	200	added ('OK')	application/javascript	etag:%221b2-53a124072cd83-gzip%22	https://www.fusioninvoice.com/assets/js/errors.js	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/assets/js/errors.js	(from https://www.fusioninvoice.com/docs/2018)
13:25:02	35266/35266	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2018%20May%202018%2001:10:24%20GMT	http://www.google-analytics.com/analytics.js	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.google-analytics.com/analytics.js	(from https://www.fusioninvoice.com/docs/2018)
13:25:03	12839/12839	---M--	200	added ('OK')	image/png	etag:%223227-53a124072cd83%22	https://www.fusioninvoice.com/assets/img/logo.png	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/assets/img/logo.png	(from https://www.fusioninvoice.com/docs/2018)
13:25:04	9794/9794	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:25:51%20GMT	https://www.fusioninvoice.com/docs/2017	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:05	9210/9210	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:25:52%20GMT	https://www.fusioninvoice.com/docs/2016	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:06	10039/10039	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:25:53%20GMT	https://www.fusioninvoice.com/docs/2018/About-FusionInvoice/Requirements	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/About-FusionInvoice/Requirements.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:07	13075/13075	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:25:54%20GMT	https://www.fusioninvoice.com/docs/2018/About-FusionInvoice/License	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/About-FusionInvoice/License.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:08	9420/9420	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:25:55%20GMT	https://www.fusioninvoice.com/docs/2018/About-FusionInvoice/Support	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/About-FusionInvoice/Support.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:09	19432/19432	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:25:56%20GMT	https://www.fusioninvoice.com/docs/2018/About-FusionInvoice/Release-Notes	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/About-FusionInvoice/Release-Notes.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:10	13772/13772	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:25:57%20GMT	https://www.fusioninvoice.com/docs/2018/Setup/Installation	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/Setup/Installation.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:11	26524/26524	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:25:58%20GMT	https://www.fusioninvoice.com/docs/2018/Setup/Upgrade	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/Setup/Upgrade.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:12	10769/10769	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:25:59%20GMT	https://www.fusioninvoice.com/docs/2018/Setup/Task-Scheduler	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/Setup/Task-Scheduler.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:13	15910/15910	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:00%20GMT	https://www.fusioninvoice.com/docs/2018/User-Guides/Clients	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/User-Guides/Clients.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:14	18436/18436	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:01%20GMT	https://www.fusioninvoice.com/docs/2018/User-Guides/Quotes	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/User-Guides/Quotes.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:15	19373/19373	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:02%20GMT	https://www.fusioninvoice.com/docs/2018/User-Guides/Invoices	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/User-Guides/Invoices.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:16	16158/16158	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:03%20GMT	https://www.fusioninvoice.com/docs/2018/User-Guides/Recurring-Invoices	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/User-Guides/Recurring-Invoices.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:17	15679/15679	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:04%20GMT	https://www.fusioninvoice.com/docs/2018/User-Guides/Payments	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/User-Guides/Payments.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:18	12205/12205	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:05%20GMT	https://www.fusioninvoice.com/docs/2018/User-Guides/Expenses	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/User-Guides/Expenses.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:19	25547/25547	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:06%20GMT	https://www.fusioninvoice.com/docs/2018/User-Guides/System-Settings	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/User-Guides/System-Settings.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:20	14627/14627	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:07%20GMT	https://www.fusioninvoice.com/docs/2018/User-Guides/Importing-Data	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/User-Guides/Importing-Data.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:21	9484/9484	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:08%20GMT	https://www.fusioninvoice.com/docs/2018/User-Guides/REST-API	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/User-Guides/REST-API.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:22	14244/14244	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:09%20GMT	https://www.fusioninvoice.com/docs/2018/Add-ons/Time-Tracking	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/Add-ons/Time-Tracking.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:23	11122/11122	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:10%20GMT	https://www.fusioninvoice.com/docs/2018/Customization/Custom-Fields	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/Customization/Custom-Fields.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:24	13831/13831	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:11%20GMT	https://www.fusioninvoice.com/docs/2018/Customization/Invoice-Templates	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/Customization/Invoice-Templates.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:25	18289/18289	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:12%20GMT	https://www.fusioninvoice.com/docs/2018/Customization/Email-Templates	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/Customization/Email-Templates.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:26	11043/11043	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:13%20GMT	https://www.fusioninvoice.com/docs/2018/Customization/Translations	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/Customization/Translations.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:27	17498/17498	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:14%20GMT	https://www.fusioninvoice.com/docs/2018/FAQ/Frequently-Asked-Questions	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2018/FAQ/Frequently-Asked-Questions.html	(from https://www.fusioninvoice.com/docs/2018)
13:25:29	51/51	---MCZ	200	added ('OK')	text/plain	date:Tue,%2012%20Jun%202018%2020:25:28%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.fusioninvoice.com/docs/2018)
13:25:29	9794/9794	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:16%20GMT	https://www.fusioninvoice.com/docs/2017/About-FusionInvoice/Requirements	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/About-FusionInvoice/Requirements.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:30	12892/12892	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:17%20GMT	https://www.fusioninvoice.com/docs/2017/About-FusionInvoice/License	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/About-FusionInvoice/License.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:31	9237/9237	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:18%20GMT	https://www.fusioninvoice.com/docs/2017/About-FusionInvoice/Support	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/About-FusionInvoice/Support.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:32	25272/25272	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:19%20GMT	https://www.fusioninvoice.com/docs/2017/About-FusionInvoice/Release-Notes	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/About-FusionInvoice/Release-Notes.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:33	13589/13589	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:20%20GMT	https://www.fusioninvoice.com/docs/2017/Setup/Installation	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/Setup/Installation.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:34	25828/25828	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:21%20GMT	https://www.fusioninvoice.com/docs/2017/Setup/Upgrade	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/Setup/Upgrade.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:35	10586/10586	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:22%20GMT	https://www.fusioninvoice.com/docs/2017/Setup/Task-Scheduler	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/Setup/Task-Scheduler.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:36	14144/14144	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:23%20GMT	https://www.fusioninvoice.com/docs/2017/User-Guides/Clients	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/User-Guides/Clients.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:37	18253/18253	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:24%20GMT	https://www.fusioninvoice.com/docs/2017/User-Guides/Quotes	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/User-Guides/Quotes.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:38	19190/19190	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:25%20GMT	https://www.fusioninvoice.com/docs/2017/User-Guides/Invoices	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/User-Guides/Invoices.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:39	15975/15975	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:26%20GMT	https://www.fusioninvoice.com/docs/2017/User-Guides/Recurring-Invoices	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/User-Guides/Recurring-Invoices.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:40	15496/15496	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:27%20GMT	https://www.fusioninvoice.com/docs/2017/User-Guides/Payments	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/User-Guides/Payments.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:41	12022/12022	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:28%20GMT	https://www.fusioninvoice.com/docs/2017/User-Guides/Expenses	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/User-Guides/Expenses.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:42	14444/14444	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:29%20GMT	https://www.fusioninvoice.com/docs/2017/User-Guides/Importing-Data	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/User-Guides/Importing-Data.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:43	9301/9301	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:30%20GMT	https://www.fusioninvoice.com/docs/2017/User-Guides/REST-API	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/User-Guides/REST-API.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:44	14061/14061	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:31%20GMT	https://www.fusioninvoice.com/docs/2017/Add-ons/Time-Tracking	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/Add-ons/Time-Tracking.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:45	10939/10939	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:32%20GMT	https://www.fusioninvoice.com/docs/2017/Customization/Custom-Fields	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/Customization/Custom-Fields.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:46	13346/13346	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:33%20GMT	https://www.fusioninvoice.com/docs/2017/Customization/Invoice-Templates	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/Customization/Invoice-Templates.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:47	18076/18076	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:34%20GMT	https://www.fusioninvoice.com/docs/2017/Customization/Email-Templates	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/Customization/Email-Templates.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:48	10860/10860	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:35%20GMT	https://www.fusioninvoice.com/docs/2017/Customization/Translations	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/Customization/Translations.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:49	16272/16272	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:36%20GMT	https://www.fusioninvoice.com/docs/2017/FAQ/Frequently-Asked-Questions	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2017/FAQ/Frequently-Asked-Questions.html	(from https://www.fusioninvoice.com/docs/2017)
13:25:50	9210/9210	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:37%20GMT	https://www.fusioninvoice.com/docs/2016/About-FusionInvoice/Requirements	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/About-FusionInvoice/Requirements.html	(from https://www.fusioninvoice.com/docs/2016)
13:25:51	12427/12427	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:38%20GMT	https://www.fusioninvoice.com/docs/2016/About-FusionInvoice/License	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/About-FusionInvoice/License.html	(from https://www.fusioninvoice.com/docs/2016)
13:25:52	8650/8650	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:39%20GMT	https://www.fusioninvoice.com/docs/2016/About-FusionInvoice/Support	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/About-FusionInvoice/Support.html	(from https://www.fusioninvoice.com/docs/2016)
13:25:53	27372/27372	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:40%20GMT	https://www.fusioninvoice.com/docs/2016/About-FusionInvoice/Release-Notes	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/About-FusionInvoice/Release-Notes.html	(from https://www.fusioninvoice.com/docs/2016)
13:25:54	13313/13313	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:41%20GMT	https://www.fusioninvoice.com/docs/2016/Setup/Installation	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/Setup/Installation.html	(from https://www.fusioninvoice.com/docs/2016)
13:25:55	11196/11196	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:42%20GMT	https://www.fusioninvoice.com/docs/2016/Setup/Upgrade	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/Setup/Upgrade.html	(from https://www.fusioninvoice.com/docs/2016)
13:25:56	17111/17111	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:43%20GMT	https://www.fusioninvoice.com/docs/2016/Setup/Upgrading-from-FusionInvoice-v2	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/Setup/Upgrading-from-FusionInvoice-v2.html	(from https://www.fusioninvoice.com/docs/2016)
13:25:57	10141/10141	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:44%20GMT	https://www.fusioninvoice.com/docs/2016/Setup/Task-Scheduler	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/Setup/Task-Scheduler.html	(from https://www.fusioninvoice.com/docs/2016)
13:25:58	19258/19258	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:45%20GMT	https://www.fusioninvoice.com/docs/2016/User-Guides/Invoices	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/User-Guides/Invoices.html	(from https://www.fusioninvoice.com/docs/2016)
13:25:59	14178/14178	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:46%20GMT	https://www.fusioninvoice.com/docs/2016/User-Guides/Quotes	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/User-Guides/Quotes.html	(from https://www.fusioninvoice.com/docs/2016)
13:26:00	13666/13666	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:47%20GMT	https://www.fusioninvoice.com/docs/2016/User-Guides/Clients	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/User-Guides/Clients.html	(from https://www.fusioninvoice.com/docs/2016)
13:26:01	11899/11899	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:48%20GMT	https://www.fusioninvoice.com/docs/2016/User-Guides/Payments	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/User-Guides/Payments.html	(from https://www.fusioninvoice.com/docs/2016)
13:26:02	12055/12055	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:49%20GMT	https://www.fusioninvoice.com/docs/2016/User-Guides/Expenses	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/User-Guides/Expenses.html	(from https://www.fusioninvoice.com/docs/2016)
13:26:03	13467/13467	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:50%20GMT	https://www.fusioninvoice.com/docs/2016/User-Guides/Importing-Data	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/User-Guides/Importing-Data.html	(from https://www.fusioninvoice.com/docs/2016)
13:26:04	8830/8830	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:51%20GMT	https://www.fusioninvoice.com/docs/2016/User-Guides/REST-API	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/User-Guides/REST-API.html	(from https://www.fusioninvoice.com/docs/2016)
13:26:05	12881/12881	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:52%20GMT	https://www.fusioninvoice.com/docs/2016/Customization/Invoice-Templates	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/Customization/Invoice-Templates.html	(from https://www.fusioninvoice.com/docs/2016)
13:26:06	17611/17611	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:53%20GMT	https://www.fusioninvoice.com/docs/2016/Customization/Email-Templates	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/Customization/Email-Templates.html	(from https://www.fusioninvoice.com/docs/2016)
13:26:07	10713/10713	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:54%20GMT	https://www.fusioninvoice.com/docs/2016/Customization/Translations	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/Customization/Translations.html	(from https://www.fusioninvoice.com/docs/2016)
13:26:08	11807/11807	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2020:26:55%20GMT	https://www.fusioninvoice.com/docs/2016/FAQ/Frequently-Asked-Questions	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/docs/2016/FAQ/Frequently-Asked-Questions.html	(from https://www.fusioninvoice.com/docs/2016)
13:26:09	61323/61323	---M--	200	added ('OK')	image/png	etag:%22ef8b-56842064b33f2%22	https://www.fusioninvoice.com/assets/img/docs/2018/client_create.png	/home/dave_albright/My%20Web%20Sites/FusionInvoiceFOSSdocs/www.fusioninvoice.com/assets/img/docs/2018/client_create.png	(from https://www.fusioninvoice.com/docs/2018/User-Guides/Clients)
